CustomerID,Country
17667.0,United Kingdom
17669.0,United Kingdom
17671.0,United Kingdom
17672.0,United Kingdom
17673.0,United Kingdom
17675.0,United Kingdom
17676.0,United Kingdom
17677.0,United Kingdom
17679.0,United Kingdom
17682.0,United Kingdom
17684.0,United Kingdom
17685.0,United Kingdom
17686.0,United Kingdom
17690.0,United Kingdom
17694.0,United Kingdom
17696.0,United Kingdom
17697.0,United Kingdom
17700.0,United Kingdom
17702.0,United Kingdom
17703.0,United Kingdom
17704.0,United Kingdom
17706.0,United Kingdom
17708.0,United Kingdom
17711.0,United Kingdom
17712.0,United Kingdom
17716.0,United Kingdom
17719.0,United Kingdom
17720.0,United Kingdom
17722.0,United Kingdom
17724.0,United Kingdom
17725.0,United Kingdom
17727.0,United Kingdom
17728.0,United Kingdom
17730.0,United Kingdom
17731.0,United Kingdom
17733.0,United Kingdom
17734.0,United Kingdom
17735.0,United Kingdom
17736.0,United Kingdom
17737.0,United Kingdom
17738.0,United Kingdom
17739.0,United Kingdom
17742.0,United Kingdom
17744.0,United Kingdom
17749.0,United Kingdom
17750.0,United Kingdom
17754.0,United Kingdom
17757.0,United Kingdom
17758.0,United Kingdom
17759.0,United Kingdom
17761.0,United Kingdom
17764.0,United Kingdom
17767.0,United Kingdom
17769.0,United Kingdom
17771.0,United Kingdom
17774.0,United Kingdom
17777.0,United Kingdom
17779.0,United Kingdom
17786.0,United Kingdom
17787.0,United Kingdom
17790.0,United Kingdom
17793.0,United Kingdom
17796.0,United Kingdom
17797.0,United Kingdom
17799.0,United Kingdom
17800.0,United Kingdom
17802.0,United Kingdom
17805.0,United Kingdom
17806.0,United Kingdom
17809.0,United Kingdom
17811.0,United Kingdom
17812.0,United Kingdom
17813.0,United Kingdom
17819.0,United Kingdom
17827.0,United Kingdom
17832.0,United Kingdom
17837.0,United Kingdom
17838.0,United Kingdom
17841.0,United Kingdom
17848.0,United Kingdom
17849.0,United Kingdom
17850.0,United Kingdom
17852.0,United Kingdom
17857.0,United Kingdom
17858.0,United Kingdom
17859.0,United Kingdom
17860.0,United Kingdom
17861.0,United Kingdom
17862.0,United Kingdom
17863.0,United Kingdom
17864.0,United Kingdom
17865.0,United Kingdom
17867.0,United Kingdom
17870.0,United Kingdom
17873.0,United Kingdom
17879.0,United Kingdom
17880.0,United Kingdom
17883.0,United Kingdom
17884.0,United Kingdom
17886.0,United Kingdom
17888.0,United Kingdom
17891.0,United Kingdom
17892.0,United Kingdom
17894.0,United Kingdom
17897.0,United Kingdom
17904.0,United Kingdom
17906.0,United Kingdom
17908.0,United Kingdom
17911.0,United Kingdom
17913.0,United Kingdom
17917.0,United Kingdom
17919.0,United Kingdom
17920.0,United Kingdom
17921.0,United Kingdom
17924.0,United Kingdom
17926.0,United Kingdom
17930.0,United Kingdom
17932.0,United Kingdom
17935.0,United Kingdom
17936.0,United Kingdom
17937.0,United Kingdom
17939.0,United Kingdom
17940.0,United Kingdom
17954.0,United Kingdom
17957.0,United Kingdom
17960.0,United Kingdom
17961.0,United Kingdom
17962.0,United Kingdom
17964.0,United Kingdom
17965.0,United Kingdom
17966.0,United Kingdom
17967.0,United Kingdom
17968.0,United Kingdom
17972.0,United Kingdom
17974.0,United Kingdom
17975.0,United Kingdom
17976.0,United Kingdom
17979.0,United Kingdom
17984.0,United Kingdom
17985.0,United Kingdom
17988.0,United Kingdom
17990.0,United Kingdom
17994.0,United Kingdom
17997.0,United Kingdom
17999.0,United Kingdom
18001.0,United Kingdom
18004.0,United Kingdom
18005.0,United Kingdom
18006.0,United Kingdom
18014.0,United Kingdom
18015.0,United Kingdom
18016.0,United Kingdom
18018.0,United Kingdom
18022.0,United Kingdom
18027.0,United Kingdom
18030.0,United Kingdom
18033.0,United Kingdom
18034.0,United Kingdom
18036.0,United Kingdom
18041.0,United Kingdom
18043.0,United Kingdom
18055.0,United Kingdom
18061.0,United Kingdom
18062.0,United Kingdom
18065.0,United Kingdom
18067.0,United Kingdom
18069.0,United Kingdom
18072.0,United Kingdom
18073.0,United Kingdom
18075.0,United Kingdom
18077.0,United Kingdom
18078.0,United Kingdom
18079.0,United Kingdom
18081.0,United Kingdom
18085.0,United Kingdom
18086.0,United Kingdom
18088.0,United Kingdom
18093.0,United Kingdom
18094.0,United Kingdom
18096.0,United Kingdom
18097.0,United Kingdom
18099.0,United Kingdom
18102.0,United Kingdom
18106.0,United Kingdom
18109.0,United Kingdom
18114.0,United Kingdom
18116.0,United Kingdom
18117.0,United Kingdom
18118.0,United Kingdom
18121.0,United Kingdom
18122.0,United Kingdom
18123.0,United Kingdom
18125.0,United Kingdom
18126.0,United Kingdom
18127.0,United Kingdom
18130.0,United Kingdom
18135.0,United Kingdom
18136.0,United Kingdom
18139.0,United Kingdom
18143.0,United Kingdom
18144.0,United Kingdom
18145.0,United Kingdom
18146.0,United Kingdom
18150.0,United Kingdom
18155.0,United Kingdom
18156.0,United Kingdom
18158.0,United Kingdom
18159.0,United Kingdom
18160.0,United Kingdom
18164.0,United Kingdom
18167.0,United Kingdom
18168.0,United Kingdom
18172.0,United Kingdom
18176.0,United Kingdom
18177.0,United Kingdom
18178.0,United Kingdom
18179.0,United Kingdom
18180.0,United Kingdom
18181.0,United Kingdom
18183.0,United Kingdom
18188.0,United Kingdom
18192.0,United Kingdom
18193.0,United Kingdom
18194.0,United Kingdom
18196.0,United Kingdom
18198.0,United Kingdom
18202.0,United Kingdom
18204.0,United Kingdom
18205.0,United Kingdom
18210.0,United Kingdom
18211.0,United Kingdom
18212.0,United Kingdom
18216.0,United Kingdom
18217.0,United Kingdom
18218.0,United Kingdom
18219.0,United Kingdom
18220.0,United Kingdom
18221.0,United Kingdom
18223.0,United Kingdom
18225.0,United Kingdom
18226.0,United Kingdom
18227.0,United Kingdom
18229.0,United Kingdom
18230.0,United Kingdom
18231.0,United Kingdom
18232.0,United Kingdom
18235.0,United Kingdom
18236.0,United Kingdom
18239.0,United Kingdom
18241.0,United Kingdom
18242.0,United Kingdom
18245.0,United Kingdom
18250.0,United Kingdom
18252.0,United Kingdom
18257.0,United Kingdom
18260.0,United Kingdom
18262.0,United Kingdom
18263.0,United Kingdom
18265.0,United Kingdom
18272.0,United Kingdom
18283.0,United Kingdom
18287.0,United Kingdom
